Interactions associated to O00141
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
44283397	CHEBI:151001	0	0	0	0	0.677	0	0	0	0.034	
44283640	CHEBI:151609	0	0	0	0	0.747	0	0	0	0.037	
44284991	DNC014598	0	0	0	0	0.506	0	0	0	0.025	
44284992	DNC014605	0	0	0	0	0.486	0	0	0	0.024	
44285118	DNC014603	0	0	0	0	0.506	0	0	0	0.025	
44285119	DNC014597	0	0	0	0	0.056	0	0	0	0.003	
44285211	DNC014602	0	0	0	0	0.486	0	0	0	0.024	
44285253	DNC014601	0	0	0	0	0.057	0	0	0	0.003	
44285281	DNC014608	0	0	0	0	0.506	0	0	0	0.025	
44285312	DNC014599	0	0	0	0	0.44	0	0	0	0.022	
44285349	DNC014600	0	0	0	0	0.308	0	0	0	0.015	
44285352	DNC014607	0	0	0	0	0.827	0	0	0	0.041	
44286082	SureCN668120	0	0	0	0	0.477	0	0	0	0.024	
44286153	CHEBI:157388	0	0	0	0	0.476	0	0	0	0.024	
44286178	SureCN667226	0	0	0	0	0.597	0	0	0	0.03	
44297374	CHEMBL52882	0	0	0	0	0.329	0	0	0	0.016	
44299148	C02079	0	0	0	0.221	0.206	0	0	0	0.021	
44299204	CHEBI:186517	0	0	0	0	0.747	0	0	0	0.037	
44299339	CHEBI:186890	0	0	0	0	0.16	0	0	0	0.008	
44304736	CHEMBL62665	0	0	0	0	0.69	0	0	0	0.034	
44304876	SureCN5733387	0	0	0	0	0.421	0	0	0	0.021	
44304908	CHEMBL59876	0	0	0	0	0.458	0	0	0	0.023	
44311864	CHEBI:214929	0	0	0	0	0.472	0	0	0	0.024	
44312304	CHEMBL72567	0	0	0	0	0.548	0	0	0	0.027	
44312541	CHEBI:216380	0	0	0	0	0.652	0	0	0	0.033	
44317895	CHEMBL79506	0	0	0	0	0.445	0	0	0	0.022	
44317896	CHEMBL309385	0	0	0	0	0.521	0	0	0	0.026	
44318066	CHEMBL311194	0	0	0	0	0.741	0	0	0	0.037	
44327591	CHEMBL97661	0	0	0	0	0.353	0	0	0	0.018	
44334083	SureCN8215484	0	0	0	0	0.31	0	0	0	0.015	
44334488	CHEBI:270201	0	0	0	0	0.614	0	0	0	0.031	
44334805	CHEBI:270617	0	0	0	0	0.246	0	0	0	0.012	
44334952	CHEBI:270827	0	0	0	0	0.743	0	0	0	0.037	
44335062	CHEBI:270995	0	0	0	0	0.278	0	0	0	0.014	
44335089	CHEBI:271026	0	0	0	0	0.208	0	0	0	0.01	
44335755	CHEBI:272544	0	0	0	0	0.109	0	0	0	0.005	
44335763	CHEBI:272560	0	0	0	0	0.479	0	0	0	0.024	
44335776	CHEBI:272586	0	0	0	0	0.664	0	0	0	0.033	
44335780	CHEBI:272590	0	0	0	0	0.071	0	0	0	0.004	
44335814	CHEBI:272657	0	0	0	0	0.694	0	0	0	0.035	
44335815	CHEBI:272658	0	0	0	0	0.159	0	0	0	0.008	
44335823	CHEBI:272670	0	0	0	0	0.692	0	0	0	0.035	
44335885	CHEBI:272835	0	0	0	0	0.159	0	0	0	0.008	
44335902	CHEBI:272885	0	0	0	0	0.685	0	0	0	0.034	
44335920	CHEBI:272922	0	0	0	0	0.625	0	0	0	0.031	
44335921	CHEBI:272923	0	0	0	0	0.202	0	0	0	0.01	
44336128	CHEBI:273348	0	0	0	0	0.611	0	0	0	0.031	
44336163	CHEBI:273415	0	0	0	0	0.457	0	0	0	0.023	
44336168	CHEBI:273426	0	0	0	0	0.138	0	0	0	0.007	
44338664	CHEBI:279319	0	0	0	0	0.304	0	0	0	0.015	
44338839	CHEBI:279811	0	0	0	0	0.353	0	0	0	0.018	
44340439	CHEBI:283802	0	0	0	0	0.749	0	0	0	0.037	
44340440	CHEBI:283803	0	0	0	0	0.868	0	0	0	0.043	
44340441	CHEBI:283804	0	0	0	0	0.892	0	0	0	0.045	
44340640	CHEBI:284299	0	0	0	0	0.693	0	0	0	0.035	
44341407	CHEBI:286265	0	0	0	0	0.035	0	0	0	0.002	
44342449	CHEBI:288955	0	0	0	0	0.147	0	0	0	0.007	
44342456	CHEBI:288985	0	0	0	0	0.147	0	0	0	0.007	
44353130	CHEBI:316338	0	0	0	0.019	0	0	0	0	0.001	
44359443	CHEBI:331404	0	0	0	0	0.353	0	0	0	0.018	
44359489	CHEBI:331510	0	0	0	0	0.353	0	0	0	0.018	
44361566	CHEBI:336424	0	0	0	0	0.258	0	0	0	0.013	
44361856	CHEBI:337219	0	0	0	0	0.478	0	0	0	0.024	
44361992	CHEBI:337651	0	0	0	0	0.357	0	0	0	0.018	
44362086	CHEBI:337928	0	0	0	0	0.463	0	0	0	0.023	
44364044	CHEBI:343202	0	0	0	0	0.123	0	0	0	0.006	
44375765	CHEBI:369951	0	0	0	0.004	0	0	0	0	0	
44375766	CHEBI:369953	0	0	0	0.001	0	0	0	0	0	
44376042	CHEBI:370434	0	0	0	0.011	0	0	0	0	0.001	
44383504	CHEBI:387152	0	0	0	0	0.615	0	0	0	0.031	
44385833	CHEBI:392591	0	0	0	0	0.013	0	0	0	0.001	
44386052	CHEBI:393151	0	0	0	0	0.366	0	0	0	0.018	
44386205	CHEBI:393440	0	0	0	0	0.39	0	0	0	0.019	
44386366	CHEBI:393813	0	0	0	0	0.235	0	0	0	0.012	
44386478	CHEBI:394014	0	0	0	0	0.143	0	0	0	0.007	
44386804	CHEBI:394757	0	0	0	0	0.482	0	0	0	0.024	
44386893	CHEBI:394987	0	0	0	0	0.013	0	0	0	0.001	
44389356	CHEBI:400709	0	0	0	0	0.695	0	0	0	0.035	
44389357	CHEBI:400710	0	0	0	0	0.367	0	0	0	0.018	
44389360	CHEBI:400716	0	0	0	0	0.717	0	0	0	0.036	
44389365	CHEBI:400722	0	0	0	0	0.139	0	0	0	0.007	
44389367	CHEBI:400724	0	0	0	0	0.695	0	0	0	0.035	
44389370	CHEBI:400728	0	0	0	0	0.196	0	0	0	0.01	
44389371	CHEBI:400729	0	0	0	0	0.761	0	0	0	0.038	
44389387	CHEBI:400751	0	0	0	0	0.154	0	0	0	0.008	
44389388	CHEBI:400752	0	0	0	0	0.386	0	0	0	0.019	
44389399	CHEBI:400768	0	0	0	0	0.645	0	0	0	0.032	
44389400	CHEBI:400771	0	0	0	0	0.229	0	0	0	0.011	
44389414	CHEBI:400787	0	0	0	0	0.106	0	0	0	0.005	
44389426	CHEBI:400807	0	0	0	0	0.755	0	0	0	0.038	
44389435	CHEBI:400822	0	0	0	0	0.814	0	0	0	0.041	
44389438	CHEBI:400827	0	0	0	0	0.776	0	0	0	0.039	
44389443	CHEBI:400833	0	0	0	0	0.367	0	0	0	0.018	
44389448	CHEBI:400841	0	0	0	0	0.664	0	0	0	0.033	
44389456	CHEBI:400849	0	0	0	0	0.023	0	0	0	0.001	
44392947	CHEBI:406497	0	0	0	0	0.834	0	0	0	0.042	
44392950	CHEBI:406506	0	0	0	0	0.869	0	0	0	0.043	
44392962	CHEBI:406537	0	0	0	0	0.589	0	0	0	0.029	
44392981	CHEBI:406581	0	0	0	0	0.869	0	0	0	0.043	
44392987	CHEBI:406594	0	0	0	0	0.695	0	0	0	0.035	
44396098	CHEBI:411629	0	0	0	0	0.566	0	0	0	0.028	
44397192	SureCN4720745	0	0	0	0	0.307	0	0	0	0.015	
44405954	CHEBI:434073	0	0	0	0	0.825	0	0	0	0.041	
44406000	CHEBI:434167	0	0	0	0	0.825	0	0	0	0.041	
44406684	CHEMBL199299	0	0	0	0	0	0	0.36	0	0.267	
44408572	CHEBI:440823	0	0	0	0	0.003	0	0	0	0	
44412396	CHEBI:449814	0	0	0	0	0.642	0	0	0	0.032	
44412470	CHEBI:450010	0	0	0	0	0.52	0	0	0	0.026	
44412472	CHEBI:450011	0	0	0	0	0.52	0	0	0	0.026	
44412498	CHEBI:450072	0	0	0	0	0.193	0	0	0	0.01	
44412808	CHEMBL211281	0	0	0	0	0.196	0	0	0	0.01	
44414076	CHEBI:454027	0	0	0	0	0.474	0	0	0	0.024	
44414100	CHEBI:454068	0	0	0	0	0.195	0	0	0	0.01	
44414121	CHEBI:454104	0	0	0	0	0.565	0	0	0	0.028	
44414122	CHEBI:454105	0	0	0	0	0.195	0	0	0	0.01	
44414139	CHEBI:454137	0	0	0	0	0.147	0	0	0	0.007	
44414158	CHEBI:454166	0	0	0	0	0.147	0	0	0	0.007	
44414160	CHEBI:454168	0	0	0	0	0.202	0	0	0	0.01	
44414175	CHEBI:454197	0	0	0	0	0.147	0	0	0	0.007	
44414190	CHEBI:454227	0	0	0	0	0.147	0	0	0	0.007	
44417773	CHEBI:463007	0	0	0	0	0.517	0	0	0	0.026	
44417774	CHEBI:463008	0	0	0	0	0.763	0	0	0	0.038	
44417775	CHEBI:463009	0	0	0	0	0.585	0	0	0	0.029	
44417776	CHEBI:463010	0	0	0	0	0.764	0	0	0	0.038	
44417777	CHEBI:463011	0	0	0	0	0.763	0	0	0	0.038	
44417778	CHEBI:463012	0	0	0	0	0.34	0	0	0	0.017	
44417779	CHEBI:463013	0	0	0	0	0.724	0	0	0	0.036	
44417780	CHEBI:463014	0	0	0	0	0.719	0	0	0	0.036	
44417781	CHEBI:463015	0	0	0	0	0.763	0	0	0	0.038	
44417782	CHEBI:463016	0	0	0	0	0.475	0	0	0	0.024	
44417783	CHEBI:463017	0	0	0	0	0.57	0	0	0	0.028	
44417784	SureCN3531512	0	0	0	0	0.487	0	0	0	0.024	
44417785	CHEBI:463019	0	0	0	0	0.573	0	0	0	0.029	
44417786	CHEBI:463020	0	0	0	0	0.55	0	0	0	0.028	
44417787	CHEBI:463021	0	0	0	0	0.699	0	0	0	0.035	
44417788	CHEBI:463022	0	0	0	0	0.655	0	0	0	0.033	
44417789	CHEBI:463023	0	0	0	0	0.651	0	0	0	0.033	
44417790	CHEBI:463024	0	0	0	0	0.591	0	0	0	0.03	
44417791	CHEBI:463025	0	0	0	0	0.584	0	0	0	0.029	
44417792	CHEBI:463026	0	0	0	0	0.655	0	0	0	0.033	
44417793	CHEBI:463027	0	0	0	0	0.57	0	0	0	0.028	
44417794	CHEBI:463028	0	0	0	0	0.55	0	0	0	0.028	
44417795	CHEBI:463029	0	0	0	0	0.503	0	0	0	0.025	
44417796	CHEBI:463030	0	0	0	0	0.655	0	0	0	0.033	
44417797	CHEBI:463031	0	0	0	0	0.68	0	0	0	0.034	
44417798	CHEBI:463032	0	0	0	0	0.68	0	0	0	0.034	
44417799	CHEBI:463033	0	0	0	0	0.751	0	0	0	0.038	
44417809	CHEBI:463044	0	0	0	0	0.562	0	0	0	0.028	
44417812	CHEBI:463048	0	0	0	0	0.073	0	0	0	0.004	
44417813	CHEBI:463049	0	0	0	0	0.475	0	0	0	0.024	
44418361	CHEBI:463915	0	0	0	0	0.216	0	0	0	0.011	
44418365	CHEBI:463919	0	0	0	0	0.679	0	0	0	0.034	
44418448	CHEBI:464038	0	0	0	0	0.053	0	0	0	0.003	
44423526	CHEBI:479022	0	0	0	0	0.346	0	0	0	0.017	
44423527	CHEBI:479023	0	0	0	0	0.103	0	0	0	0.005	
44425576	CHEBI:483746	0	0	0	0	0.129	0	0	0	0.006	
44429012	SureCN6794625	0	0	0	0	0	0	0.066	0	0.049	
44430896	CHEBI:494838	0	0	0	0	0.046	0	0	0	0.002	
44430897	CHEBI:494840	0	0	0	0	0.643	0	0	0	0.032	
44430898	CHEBI:494842	0	0	0	0	0.865	0	0	0	0.043	
44430900	CHEBI:494844	0	0	0	0	0.718	0	0	0	0.036	
44430901	CHEBI:494846	0	0	0	0	0.048	0	0	0	0.002	
44430911	CHEBI:494863	0	0	0	0	0.805	0	0	0	0.04	
44433462	CHEBI:498731	0	0	0	0	0.702	0	0	0	0.035	
44439199	SureCN4962564	0	0	0	0	0.34	0	0	0	0.017	
44439205	SureCN4963122	0	0	0	0	0.205	0	0	0	0.01	
44439214	SureCN1146296	0	0	0	0	0.383	0	0	0	0.019	
44442184	CHEBI:514188	0	0	0	0	0.437	0	0	0	0.022	
44442186	CHEBI:514190	0	0	0	0	0.431	0	0	0	0.022	
44442653	SureCN6784084	0	0	0	0	0.57	0	0	0	0.028	
44442669	CHEBI:514898	0	0	0	0	0.424	0	0	0	0.021	
44442670	SureCN6792758	0	0	0	0	0.361	0	0	0	0.018	
44442671	SureCN6794892	0	0	0	0	0.577	0	0	0	0.029	
44442679	SureCN6217661	0	0	0	0	0.651	0	0	0	0.033	
44442691	SureCN6213681	0	0	0	0	0.279	0	0	0	0.014	
44442692	SureCN6788438	0	0	0	0	0.577	0	0	0	0.029	
44442694	CHEBI:514939	0	0	0	0	0.193	0	0	0	0.01	
44442695	SureCN6790615	0	0	0	0	0.57	0	0	0	0.028	
44442696	SureCN6259936	0	0	0	0	0.651	0	0	0	0.033	
44444037	CHEBI:516903	0	0	0	0	0.231	0	0	0	0.012	
44444472	CHEBI:517612	0	0	0	0	0.184	0	0	0	0.009	
44444473	CHEBI:517614	0	0	0	0	0.223	0	0	0	0.011	
44444555	CHEBI:517731	0	0	0	0	0.127	0	0	0	0.006	
44444843	Kinome_2918	0	0	0	0	0	0	0.144	0	0.107	
44447893	CHEBI:524638	0	0	0	0	0.059	0	0	0	0.003	
44448074	CHEBI:524930	0	0	0	0	0.515	0	0	0	0.026	
44448089	CHEBI:524946	0	0	0	0	0.543	0	0	0	0.027	
44448090	CHEBI:524947	0	0	0	0	0.543	0	0	0	0.027	
44448693	CHEMBL254155	0	0	0	0	0.782	0	0	0	0.039	
44450492	CHEMBL260680	0	0	0	0	0.917	0	0	0	0.046	
44453142	CHEMBL255403	0	0	0	0	0.263	0	0	0	0.013	
44453181	CHEMBL269792	0	0	0	0	0.263	0	0	0	0.013	
44453182	CHEMBL270004	0	0	0	0	0.254	0	0	0	0.013	
44453212	CHEMBL257697	0	0	0	0	0.515	0	0	0	0.026	
44453276	CHEMBL256421	0	0	0	0	0.435	0	0	0	0.022	
44453306	CHEMBL409901	0	0	0	0	0.435	0	0	0	0.022	
44454632	CHEMBL439428	0	0	0	0	0.352	0	0	0	0.018	
44456909	CHEMBL405771	0	0	0	0	0.289	0	0	0	0.014	
44457080	CHEMBL270895	0	0	0	0	0.589	0	0	0	0.029	
44457083	CHEMBL271113	0	0	0	0	0.541	0	0	0	0.027	
44457084	CHEMBL271122	0	0	0	0	0.465	0	0	0	0.023	
44457132	CHEMBL408399	0	0	0	0	0.441	0	0	0	0.022	
44460196	CHEMBL79745	0	0	0	0	0.617	0	0	0	0.031	
44460198	CHEMBL310404	0	0	0	0	0.206	0	0	0	0.01	
44460200	CHEMBL81806	0	0	0	0	0.742	0	0	0	0.037	
44460237	CHEMBL81561	0	0	0	0	0.198	0	0	0	0.01	
44460247	CHEMBL79888	0	0	0	0	0.13	0	0	0	0.007	
44460256	CHEMBL79252	0	0	0	0	0.377	0	0	0	0.019	
44460257	CHEMBL79253	0	0	0	0	0.482	0	0	0	0.024	
44460266	CHEMBL80073	0	0	0	0	0.441	0	0	0	0.022	
44460304	CHEMBL79977	0	0	0	0	0.63	0	0	0	0.032	
44460305	CHEMBL80091	0	0	0	0	0.783	0	0	0	0.039	
44462688	R 24	0	0	0	0	0	0	0.028	0	0.021	
44511484	CHEBI:1171936	0	0	0	0	0.272	0	0	0	0.014	
44511608	CHEBI:1171928	0	0	0	0	0.651	0	0	0	0.033	
44511676	CHEBI:1171933	0	0	0	0	0.008	0	0	0	0	
44511677	CHEBI:1171929	0	0	0	0	0.516	0	0	0	0.026	
44511678	CHEBI:1171934	0	0	0	0	0.479	0	0	0	0.024	
44511679	CHEBI:1171935	0	0	0	0	0.484	0	0	0	0.024	
44511748	CHEBI:1171938	0	0	0	0	0.777	0	0	0	0.039	
44512431	CHEBI:1171927	0	0	0	0	0.018	0	0	0	0.001	
44517634	SureCN3864588	0	0	0	0	0.445	0	0	0	0.022	
44517635	SureCN3864308	0	0	0	0	0.445	0	0	0	0.022	
44520785	W-TJ	0	0	0	0	0.888	0	0	0	0.044	
44552664	SureCN3229654	0	0	0	0	0.224	0	0	0	0.011	
44552666	SureCN4324970	0	0	0	0	0.489	0	0	0	0.024	
44552844	SureCN4321121	0	0	0	0	0.728	0	0	0	0.036	
44554909	SureCN4321431	0	0	0	0	0.604	0	0	0	0.03	
44554913	SureCN4315259	0	0	0	0	0.564	0	0	0	0.028	
44554915	SureCN4321709	0	0	0	0	0.25	0	0	0	0.013	
44555222	CHEBI:722290	0	0	0	0	0.021	0	0	0	0.001	
44555225	SureCN3215232	0	0	0	0	0.536	0	0	0	0.027	
44561590	CHEBI:550003	0	0	0	0	0.4	0	0	0	0.02	
44561591	SureCN4291056	0	0	0	0	0.4	0	0	0	0.02	
44561736	SureCN4127502	0	0	0	0	0.464	0	0	0	0.023	
44561788	SureCN4133732	0	0	0	0	0.093	0	0	0	0.005	
44561830	CHEBI:550402	0	0	0	0	0.498	0	0	0	0.025	
44561867	SureCN4133532	0	0	0	0	0.047	0	0	0	0.002	
44561869	SureCN4134919	0	0	0	0	0.842	0	0	0	0.042	
44562272	CHEBI:551227	0	0	0	0	0.458	0	0	0	0.023	
44562273	CHEBI:551228	0	0	0	0	0.458	0	0	0	0.023	
44562852	CHEBI:552649	0	0	0	0	0.835	0	0	0	0.042	
44563103	CHEBI:553087	0	0	0	0	0.005	0	0	0	0	
44563134	CHEBI:553148	0	0	0	0	0.372	0	0	0	0.019	
44563136	CHEBI:553150	0	0	0	0	0.576	0	0	0	0.029	
44568395	CHEBI:568152	0	0	0	0	0.558	0	0	0	0.028	
44568464	CHEBI:568315	0	0	0	0	0.369	0	0	0	0.018	
44568465	CHEBI:568316	0	0	0	0	0.255	0	0	0	0.013	
44568474	CHEBI:568325	0	0	0	0	0.306	0	0	0	0.015	
44569742	CHEMBL507862	0	0	0	0	0.772	0	0	0	0.039	
44576916	CHEMBL497118	0	0	0	0	0.214	0	0	0	0.011	
44578362	CHEMBL477565	0	0	0	0	0.126	0	0	0	0.006	
44579005	CHEBI:590865	0	0	0	0	0.469	0	0	0	0.023	
44579006	CHEBI:590866	0	0	0	0	0.141	0	0	0	0.007	
44581729	CHEBI:596294	0	0	0	0	0.124	0	0	0	0.006	
44581765	HMS3305I16	0	0	0	0	0.015	0	0	0	0.001	
44582745	SureCN3148145	0	0	0	0	0.561	0	0	0	0.028	
44582766	CHEBI:599164	0	0	0	0	0.639	0	0	0	0.032	
44582767	SureCN3135655	0	0	0	0	0.614	0	0	0	0.031	
44582768	SureCN3148642	0	0	0	0	0.034	0	0	0	0.002	
44582789	SureCN3147961	0	0	0	0	0.199	0	0	0	0.01	
44582871	SureCN3142825	0	0	0	0	0.119	0	0	0	0.006	
44586235	TX-2037	0	0	0	0	0.62	0	0	0	0.031	
44587583	CHEBI:611677	0	0	0	0	0.143	0	0	0	0.007	
44588714	SureCN4101166	0	0	0	0	0.815	0	0	0	0.041	
44588813	SureCN4122584	0	0	0	0	0.301	0	0	0	0.015	
44591388	CHEMBL514342	0	0	0	0	0.529	0	0	0	0.026	
44593074	CHEBI:623651	0	0	0	0	0.604	0	0	0	0.03	
44597227	CHEBI:677906	0	0	0	0	0.45	0	0	0	0.022	
44609322	CHEMBL2048870	0	0	0	0	0.067	0	0	0	0.003	
44609327	7 Li	0	0	0	0	0.064	0	0	0	0.003	
44609391	CHEMBL1914721	0	0	0	0	0.14	0	0	0	0.007	
44622839	CHEBI:718371	0	0	0	0	0.379	0	0	0	0.019	
44622840	CHEBI:718436	0	0	0	0	0.372	0	0	0	0.019	
447446	U cm	0	0	0	0	0	0	0.75	0	0.557	
448537	estrogen	0	0	0	0	0	0	0.793	0	0.589	
449135	2 5a	0	0	0	0	0.732	0	0	0	0.037	
44968184	SureCN1675241	0	0	0	0	0.055	0	0	0	0.003	
44968186	SureCN1675193	0	0	0	0	0.055	0	0	0	0.003	
44968225	SureCN1675253	0	0	0	0	0.145	0	0	0	0.007	
45141350	CHEBI:696508	0	0	0	0	0.628	0	0	0	0.031	
45267033	SureCN4857166	0	0	0	0	0.157	0	0	0	0.008	
45267446	SureCN8941736	0	0	0	0	0	0	0.087	0	0.065	
45268287	CHEBI:656979	0	0	0	0	0	0	0.147	0	0.109	
45268295	CTK8E4186	0	0	0	0	0	0	0.529	0.077	0.42	
45268304	SureCN3765177	0	0	0	0	0	0	0.648	0.039	0.492	
45269542	CHEMBL560210	0	0	0	0	0.083	0	0	0	0.004	
45270042	SureCN3774571	0	0	0	0	0	0	0.648	0.327	0.568	
45271188	SureCN6787948	0	0	0	0	0.361	0	0	0	0.018	
45271705	SureCN3768084	0	0	0	0	0	0	0.648	0.123	0.514	
45272590	SureCN3761635	0	0	0	0	0	0	0.648	0.029	0.489	
45273462	SureCN3760399	0	0	0	0	0	0	0.561	0.114	0.454	
45273473	SureCN3763942	0	0	0	0	0	0	0.648	0.027	0.488	
45280584	SureCN2316044	0	0	0	0	0.525	0	0	0	0.026	
45375954	SureCN1266929	0	0	0	0	0.354	0	0	0	0.018	
45375955	SureCN1266201	0	0	0	0	0.523	0	0	0	0.026	
45380509	SureCN3316011	0	0	0	0	0.174	0	0	0	0.009	
45380694	SureCN3311759	0	0	0	0	0.008	0	0	0	0	
45381216	SureCN3315314	0	0	0	0	0.765	0	0	0	0.038	
45381330	SureCN3313872	0	0	0	0	0.371	0	0	0	0.019	
45381640	SureCN3315958	0	0	0	0	0.301	0	0	0	0.015	
45481524	DNC009913	0	0	0	0	0	0	0.285	0	0.212	
45486182	CHEMBL569312	0	0	0	0	0.469	0	0	0	0.023	
45486226	SureCN3496997	0	0	0	0	0.029	0	0	0	0.001	
45486594	CHEBI:680327	0	0	0	0	0.072	0	0	0	0.004	
45486623	CHEBI:680370	0	0	0	0	0.414	0	0	0	0.021	
45487740	CHEBI:682527	0	0	0	0	0.719	0	0	0	0.036	
45487754	CHEBI:682556	0	0	0	0	0.808	0	0	0	0.04	
460612	melphalan	0	0	0	0	0	0	0	0	0	
46182743	SureCN7711192	0	0	0	0	0.687	0	0	0	0.034	
46192859	SureCN4741988	0	0	0	0	0.155	0	0	0	0.008	
46192860	SureCN4743640	0	0	0	0	0.155	0	0	0	0.008	
46192992	SureCN4744217	0	0	0	0	0.063	0	0	0	0.003	
46193129	SureCN4786820	0	0	0	0	0.045	0	0	0	0.002	
46193130	SureCN4896615	0	0	0	0	0.045	0	0	0	0.002	
46193131	SureCN4745246	0	0	0	0	0.337	0	0	0	0.017	
46193132	SureCN4741672	0	0	0	0	0.849	0	0	0	0.042	
46220225	SureCN561236	0	0	0	0	0.045	0	0	0	0.002	
46222471	CHEBI:729334	0	0	0	0	0.268	0	0	0	0.013	
46224684	Kinome_2481	0	0	0	0	0	0	0.342	0.003	0.255	
46224753	CHEBI:690303	0	0	0	0	0.449	0	0	0	0.022	
46225540	SureCN4658507	0	0	0	0.058	0	0	0	0	0.003	
46230185	CHEBI:699213	0	0	0	0	0.875	0	0	0	0.044	
46232542	CHEBI:702394	0	0	0	0	0.14	0	0	0	0.007	
46237143	SureCN4310617	0	0	0	0	0.057	0	0	0	0.003	
4679	pantoprazole	0	0	0	0	0.305	0	0	0	0.015	
46836917	CHEMBL2010875	0	0	0	0	0.294	0	0	0	0.015	
46837768	CHEBI:749893	0	0	0	0	0.351	0	0	0	0.018	
46846637	SureCN3793305	0	0	0	0	0.421	0	0	0	0.021	
46846640	SureCN3803707	0	0	0	0	0.744	0	0	0	0.037	
46846735	SureCN3794367	0	0	0	0	0.161	0	0	0	0.008	
46847181	SureCN3803661	0	0	0	0	0.613	0	0	0	0.031	
46847557	SureCN3792901	0	0	0	0	0.711	0	0	0	0.036	
46852202	SureCN520057	0	0	0	0	0.036	0	0	0	0.002	
46861862	SureCN4127009	0	0	0	0	0.112	0	0	0	0.006	
46865423	CHEBI:722294	0	0	0	0	0.443	0	0	0	0.022	
46865424	SureCN3211158	0	0	0	0	0.137	0	0	0	0.007	
46865430	SureCN2575965	0	0	0	0	0.013	0	0	0	0.001	
46866788	SureCN209542	0	0	0	0	0.581	0	0	0	0.029	
46867945	CHEBI:731333	0	0	0	0	0.608	0	0	0	0.03	
46868085	CHEBI:731219	0	0	0	0	0.386	0	0	0	0.019	
46871820	3n D	0	0	0	0	0.099	0	0	0	0.005	
46871821	SureCN5090652	0	0	0	0	0.099	0	0	0	0.005	
46875028	CHEMBL606429	0	0	0	0	0.241	0	0	0	0.012	
46879483	CHEBI:711577	0	0	0	0	0.147	0	0	0	0.007	
46879485	SureCN1266049	0	0	0	0	0.256	0	0	0	0.013	
46879545	CHEBI:711664	0	0	0	0	0.181	0	0	0	0.009	
46879546	CHEBI:711666	0	0	0	0	0.256	0	0	0	0.013	
46879603	CHEBI:711760	0	0	0	0	0.66	0	0	0	0.033	
46880122	SureCN1265682	0	0	0	0	0.158	0	0	0	0.008	
46880258	CHEBI:712755	0	0	0	0	0.187	0	0	0	0.009	
46880364	SureCN1601841	0	0	0	0	0.49	0	0	0	0.025	
46880790	CHEBI:713587	0	0	0	0	0.166	0	0	0	0.008	
46880826	CHEBI:713654	0	0	0	0	0.071	0	0	0	0.004	
46880862	CHEBI:713718	0	0	0	0	0.508	0	0	0	0.025	
46880950	CHEBI:713859	0	0	0	0	0.2	0	0	0	0.01	
46881850	CHEBI:716168	0	0	0	0	0.424	0	0	0	0.021	
46882000	CHEBI:716438	0	0	0	0	0.255	0	0	0	0.013	
46883044	CHEBI:718212	0	0	0	0	0.019	0	0	0	0.001	
46883165	CHEBI:718437	0	0	0	0	0.188	0	0	0	0.009	
46884525	SureCN1409463	0	0	0	0	0.45	0	0	0	0.022	
46885278	SureCN1431094	0	0	0	0	0.056	0	0	0	0.003	
46885281	SureCN1409309	0	0	0	0	0.11	0	0	0	0.005	
46885496	SureCN4329715	0	0	0	0	0.735	0	0	0	0.037	
46885565	SureCN4322473	0	0	0	0	0.431	0	0	0	0.022	
46885566	CHEBI:722426	0	0	0	0	0.339	0	0	0	0.017	
46885599	CHEBI:722497	0	0	0	0	0.638	0	0	0	0.032	
46886323	Kinome_714	0	0	0	0	0	0	0	0.001	0.001	
46886549	SureCN4596053	0	0	0	0	0.229	0	0	0	0.011	
46886550	SureCN4595709	0	0	0	0	0.324	0	0	0	0.016	
46888685	SureCN4319433	0	0	0	0	0.266	0	0	0	0.013	
46888686	SureCN4305337	0	0	0	0	0.24	0	0	0	0.012	
46888772	SureCN4307021	0	0	0	0	0.154	0	0	0	0.008	
46888773	SureCN4306936	0	0	0	0	0.204	0	0	0	0.01	
46889032	SureCN4121727	0	0	0	0	0.164	0	0	0	0.008	
46889346	CHEBI:730305	0	0	0	0	0.534	0	0	0	0.027	
46889382	CHEBI:730357	0	0	0	0	0.365	0	0	0	0.018	
46889383	CHEBI:730358	0	0	0	0	0.365	0	0	0	0.018	
46889384	CHEBI:730359	0	0	0	0	0.365	0	0	0	0.018	
46889385	CHEBI:730360	0	0	0	0	0.138	0	0	0	0.007	
46889401	CHEBI:730397	0	0	0	0	0.361	0	0	0	0.018	
46889402	CHEBI:730398	0	0	0	0	0.698	0	0	0	0.035	
46889403	CHEBI:730399	0	0	0	0	0.248	0	0	0	0.012	
46889404	CHEBI:730400	0	0	0	0	0.225	0	0	0	0.011	
46889850	CHEBI:731060	0	0	0	0	0.052	0	0	0	0.003	
46889911	CHEBI:731181	0	0	0	0	0.412	0	0	0	0.021	
46889912	CHEBI:731182	0	0	0	0	0.412	0	0	0	0.021	
46889922	CHEBI:731220	0	0	0	0	0.742	0	0	0	0.037	
46889932	CHEBI:731240	0	0	0	0	0.702	0	0	0	0.035	
46889934	CHEBI:731242	0	0	0	0	0.467	0	0	0	0.023	
46890047	CHEBI:731516	0	0	0	0	0.452	0	0	0	0.023	
46890048	CHEBI:731517	0	0	0	0	0.736	0	0	0	0.037	
